trial,state,fold,recall_at_10,precision_at_10,lift_at_10,captured,reviewed,positives,average_precision,roc_auc,pr_auc_trapezoid,accuracy,precision,recall,f1,confusion_matrix,seconds,train_rows,valid_rows,train_positive,weight_ratio
4,COMPLETE,1,0.7339449541284404,0.5128205128205128,7.339449541284403,80,156,109,0.6903212888276581,0.9407431761708154,0.6892355908343617,0.948076923076923,0.6428571428571429,0.5779816513761468,0.6086956521739131,"[[1416, 35], [46, 63]]",5.514521400094964,3120,1560,217,13.377880184331797
4,COMPLETE,2,0.7522935779816514,0.5256410256410257,7.522935779816514,82,156,109,0.706492081340451,0.9350463773797256,0.7055321634408798,0.948076923076923,0.6186440677966102,0.6697247706422018,0.6431718061674009,"[[1406, 45], [36, 73]]",4.538741099997424,3120,1560,217,13.377880184331797
5,COMPLETE,0,0.6759259259259259,0.46794871794871795,6.759259259259259,73,156,108,0.6510209346842009,0.9154741863075196,0.6497674685041398,0.9365384615384615,0.5343511450381679,0.6481481481481481,0.5857740585774058,"[[1391, 61], [38, 70]]",3.7025811000494286,3120,1560,218,13.311926605504587
5,COMPLETE,1,0.7064220183486238,0.4935897435897436,7.064220183486238,77,156,109,0.6721201184961718,0.9392573296492771,0.6709713162803868,0.9391025641025641,0.5538461538461539,0.6605504587155964,0.602510460251046,"[[1393, 58], [37, 72]]",3.629825499956496,3120,1560,217,13.377880184331797
5,COMPLETE,2,0.6880733944954128,0.4807692307692308,6.8807339449541285,75,156,109,0.7037702909932632,0.9307721975986192,0.7029468060447549,0.9365384615384615,0.5373134328358209,0.6605504587155964,0.5925925925925926,"[[1389, 62], [37, 72]]",3.765401699929498,3120,1560,217,13.377880184331797
6,COMPLETE,0,0.7129629629629629,0.4935897435897436,7.12962962962963,77,156,108,0.6768542138890238,0.9116671768186919,0.6758355070198304,0.9403846153846154,0.556390977443609,0.6851851851851852,0.6141078838174274,"[[1393, 59], [34, 74]]",3.9319842000259086,3120,1560,218,13.311926605504587
6,COMPLETE,1,0.7155963302752294,0.5,7.155963302752293,78,156,109,0.6897204213857457,0.9341928059737354,0.6886080174470041,0.9467948717948718,0.6065573770491803,0.6788990825688074,0.6406926406926406,"[[1403, 48], [35, 74]]",3.2636576000368223,3120,1560,217,13.377880184331797
6,COMPLETE,2,0.7339449541284404,0.5128205128205128,7.339449541284403,80,156,109,0.7054669279336865,0.9288690495008188,0.7045777324400984,0.9397435897435897,0.5547445255474452,0.6972477064220184,0.6178861788617886,"[[1390, 61], [33, 76]]",3.3035559999989346,3120,1560,217,13.377880184331797
7,COMPLETE,0,0.75,0.5192307692307693,7.5,81,156,108,0.6737716278074928,0.9063871033568002,0.6724563752880008,0.95,0.6442307692307693,0.6203703703703703,0.6320754716981132,"[[1415, 37], [41, 67]]",3.723026099964045,3120,1560,218,13.311926605504587
7,COMPLETE,1,0.7064220183486238,0.4935897435897436,7.064220183486238,77,156,109,0.662799354368925,0.9311642081702591,0.661553425721117,0.9435897435897436,0.6129032258064516,0.5229357798165137,0.5643564356435643,"[[1415, 36], [52, 57]]",3.5852592999581248,3120,1560,217,13.377880184331797
